Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
P4904_CF_28042023-0	AAGDDG_01320	contig_5	29102	30817	-	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	571	571	100.00	90.72	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
P4904_CF_28042023-0	AAGDDG_01321	contig_5	30821	31261	-	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	93.84	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
P4904_CF_28042023-0	AAGDDG_01323	contig_5	32476	33087	-	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	92.12	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
P4904_CF_28042023-0	AAGDDG_01324	contig_5	33184	34071	-	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	92.88	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
P4904_CF_28042023-0	AAGDDG_01325	contig_5	34174	35088	-	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	96.71	304	APX31172.1	heat resistance protein YfdX1	NA	NA
P4904_CF_28042023-0	AAGDDG_01326	contig_5	35127	35567	-	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	PARTIALP	146	152	82.24	96.00	125	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
P4904_CF_28042023-0	AAGDDG_01329	contig_5	38951	41800	-	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	BLASTP	949	949	100.00	95.47	949	ASF80763.1	heat shock survival AAA family ATPase ClpK	NF033606.1	heat shock survival AAA family ATPase ClpK
P4904_CF_28042023-0	AAGDDG_06247	contig_67	15	911	-	blaAXC-1	carbapenem-hydrolyzing class A beta-lactamase AXC-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	298	298	100.00	100.00	298	WP_020924773.1	carbapenem-hydrolyzing class A beta-lactamase AXC-1	NF033929.1	AXC family carbapenem-hydrolyzing class A beta-lactamase
P4904_CF_28042023-0	AAGDDG_06362	contig_83	1143	1502	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	HMM	119	120	99.17	59.66	119	AAA93060.1	arsenite efflux transporter metallochaperone ArsD	NF033727.2	arsenite efflux transporter metallochaperone ArsD
P4904_CF_28042023-0	AAGDDG_06365	contig_84	1143	1502	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	HMM	119	120	99.17	59.66	119	AAA93060.1	arsenite efflux transporter metallochaperone ArsD	NF033727.2	arsenite efflux transporter metallochaperone ArsD
